filename,group,label,fold,benchmark
NHSCAD21864.png,NHSCAD21864,NHS,3,iccad2
NHSCAD23239.png,NHSCAD23239,NHS,2,iccad2
NHSCAD24320.png,NHSCAD24320,NHS,0,iccad2
NHSCAD25265.png,NHSCAD25265,NHS,0,iccad2
NHSCAD2875.png,NHSCAD2875,NHS,4,iccad2
NHSCAD24597.png,NHSCAD24597,NHS,1,iccad2
NHSCAD22676.png,NHSCAD22676,NHS,2,iccad2
NHSCAD22086.png,NHSCAD22086,NHS,1,iccad2
NHSCAD21753.png,NHSCAD21753,NHS,4,iccad2
NHSCAD23274.png,NHSCAD23274,NHS,0,iccad2
NHSCAD22116.png,NHSCAD22116,NHS,3,iccad2
NHSCAD23680.png,NHSCAD23680,NHS,3,iccad2
NHSCAD21043.png,NHSCAD21043,NHS,2,iccad2
NHSCAD2729.png,NHSCAD2729,NHS,1,iccad2
NHSCAD25340.png,NHSCAD25340,NHS,0,iccad2
NHSCAD23138.png,NHSCAD23138,NHS,4,iccad2
NHSCAD2594.png,NHSCAD2594,NHS,2,iccad2
NHSCAD25046.png,NHSCAD25046,NHS,1,iccad2
NHSCAD21048.png,NHSCAD21048,NHS,2,iccad2
NHSCAD24577.png,NHSCAD24577,NHS,0,iccad2
NHSCAD25215.png,NHSCAD25215,NHS,1,iccad2
HSCAD241.png,HSCAD241,HS,0,iccad2
NHSCAD21155.png,NHSCAD21155,NHS,4,iccad2
NHSCAD21163.png,NHSCAD21163,NHS,2,iccad2
NHSCAD23067.png,NHSCAD23067,NHS,3,iccad2
NHSCAD22022.png,NHSCAD22022,NHS,3,iccad2
NHSCAD24761.png,NHSCAD24761,NHS,2,iccad2
NHSCAD2484.png,NHSCAD2484,NHS,4,iccad2
NHSCAD2363.png,NHSCAD2363,NHS,4,iccad2
NHSCAD22779.png,NHSCAD22779,NHS,2,iccad2
NHSCAD22892.png,NHSCAD22892,NHS,2,iccad2
NHSCAD22177.png,NHSCAD22177,NHS,3,iccad2
NHSCAD24273.png,NHSCAD24273,NHS,0,iccad2
NHSCAD23814.png,NHSCAD23814,NHS,4,iccad2
NHSCAD22030.png,NHSCAD22030,NHS,4,iccad2
NHSCAD24809.png,NHSCAD24809,NHS,0,iccad2
NHSCAD21464.png,NHSCAD21464,NHS,3,iccad2
NHSCAD23546.png,NHSCAD23546,NHS,4,iccad2
NHSCAD24528.png,NHSCAD24528,NHS,1,iccad2
NHSCAD24518.png,NHSCAD24518,NHS,0,iccad2
NHSCAD24025.png,NHSCAD24025,NHS,4,iccad2
NHSCAD2523.png,NHSCAD2523,NHS,2,iccad2
NHSCAD2976.png,NHSCAD2976,NHS,0,iccad2
NHSCAD22613.png,NHSCAD22613,NHS,1,iccad2
NHSCAD23775.png,NHSCAD23775,NHS,3,iccad2
NHSCAD25060.png,NHSCAD25060,NHS,3,iccad2
NHSCAD24681.png,NHSCAD24681,NHS,1,iccad2
NHSCAD24887.png,NHSCAD24887,NHS,1,iccad2
NHSCAD23407.png,NHSCAD23407,NHS,1,iccad2
NHSCAD22389.png,NHSCAD22389,NHS,4,iccad2
NHSCAD22725.png,NHSCAD22725,NHS,4,iccad2
NHSCAD24996.png,NHSCAD24996,NHS,4,iccad2
NHSCAD25007.png,NHSCAD25007,NHS,1,iccad2
NHSCAD21400.png,NHSCAD21400,NHS,2,iccad2
NHSCAD24921.png,NHSCAD24921,NHS,3,iccad2
NHSCAD23831.png,NHSCAD23831,NHS,3,iccad2
NHSCAD23529.png,NHSCAD23529,NHS,1,iccad2
NHSCAD21020.png,NHSCAD21020,NHS,4,iccad2
NHSCAD21990.png,NHSCAD21990,NHS,0,iccad2
NHSCAD21145.png,NHSCAD21145,NHS,4,iccad2
NHSCAD21143.png,NHSCAD21143,NHS,1,iccad2
NHSCAD22048.png,NHSCAD22048,NHS,1,iccad2
NHSCAD21526.png,NHSCAD21526,NHS,0,iccad2
NHSCAD21971.png,NHSCAD21971,NHS,4,iccad2
NHSCAD22136.png,NHSCAD22136,NHS,0,iccad2
NHSCAD22807.png,NHSCAD22807,NHS,1,iccad2
NHSCAD23632.png,NHSCAD23632,NHS,1,iccad2
NHSCAD25009.png,NHSCAD25009,NHS,0,iccad2
NHSCAD22285.png,NHSCAD22285,NHS,4,iccad2
NHSCAD21492.png,NHSCAD21492,NHS,1,iccad2
NHSCAD23820.png,NHSCAD23820,NHS,1,iccad2
NHSCAD21693.png,NHSCAD21693,NHS,2,iccad2
NHSCAD21950.png,NHSCAD21950,NHS,1,iccad2
NHSCAD24495.png,NHSCAD24495,NHS,0,iccad2
NHSCAD21898.png,NHSCAD21898,NHS,1,iccad2
NHSCAD2541.png,NHSCAD2541,NHS,1,iccad2
NHSCAD24600.png,NHSCAD24600,NHS,0,iccad2
NHSCAD24522.png,NHSCAD24522,NHS,0,iccad2
NHSCAD22212.png,NHSCAD22212,NHS,2,iccad2
NHSCAD23354.png,NHSCAD23354,NHS,0,iccad2
NHSCAD2401.png,NHSCAD2401,NHS,1,iccad2
HSCAD2141.png,HSCAD2141,HS,2,iccad2
NHSCAD21781.png,NHSCAD21781,NHS,1,iccad2
NHSCAD22666.png,NHSCAD22666,NHS,0,iccad2
NHSCAD21743.png,NHSCAD21743,NHS,3,iccad2
NHSCAD22871.png,NHSCAD22871,NHS,2,iccad2
HSCAD29.png,HSCAD29,HS,3,iccad2
NHSCAD23790.png,NHSCAD23790,NHS,3,iccad2
NHSCAD21609.png,NHSCAD21609,NHS,0,iccad2
NHSCAD23874.png,NHSCAD23874,NHS,4,iccad2
NHSCAD21215.png,NHSCAD21215,NHS,4,iccad2
NHSCAD23392.png,NHSCAD23392,NHS,3,iccad2
NHSCAD2741.png,NHSCAD2741,NHS,1,iccad2
NHSCAD23652.png,NHSCAD23652,NHS,2,iccad2
HSCAD2166.png,HSCAD2166,HS,0,iccad2
NHSCAD2235.png,NHSCAD2235,NHS,3,iccad2
NHSCAD22709.png,NHSCAD22709,NHS,1,iccad2
NHSCAD24890.png,NHSCAD24890,NHS,0,iccad2
NHSCAD2317.png,NHSCAD2317,NHS,1,iccad2
NHSCAD2881.png,NHSCAD2881,NHS,0,iccad2
NHSCAD23259.png,NHSCAD23259,NHS,3,iccad2
NHSCAD2724.png,NHSCAD2724,NHS,1,iccad2
NHSCAD22885.png,NHSCAD22885,NHS,2,iccad2
NHSCAD2522.png,NHSCAD2522,NHS,1,iccad2
NHSCAD2983.png,NHSCAD2983,NHS,4,iccad2
NHSCAD21954.png,NHSCAD21954,NHS,0,iccad2
NHSCAD22522.png,NHSCAD22522,NHS,0,iccad2
NHSCAD25368.png,NHSCAD25368,NHS,0,iccad2
NHSCAD24483.png,NHSCAD24483,NHS,2,iccad2
NHSCAD22335.png,NHSCAD22335,NHS,3,iccad2
NHSCAD24073.png,NHSCAD24073,NHS,0,iccad2
NHSCAD24043.png,NHSCAD24043,NHS,4,iccad2
NHSCAD23233.png,NHSCAD23233,NHS,1,iccad2
NHSCAD24734.png,NHSCAD24734,NHS,2,iccad2
NHSCAD2220.png,NHSCAD2220,NHS,3,iccad2
NHSCAD22143.png,NHSCAD22143,NHS,2,iccad2
NHSCAD21886.png,NHSCAD21886,NHS,0,iccad2
NHSCAD24572.png,NHSCAD24572,NHS,0,iccad2
NHSCAD21115.png,NHSCAD21115,NHS,4,iccad2
NHSCAD21369.png,NHSCAD21369,NHS,1,iccad2
NHSCAD21805.png,NHSCAD21805,NHS,3,iccad2
NHSCAD22260.png,NHSCAD22260,NHS,2,iccad2
NHSCAD21253.png,NHSCAD21253,NHS,2,iccad2
NHSCAD23469.png,NHSCAD23469,NHS,0,iccad2
NHSCAD25173.png,NHSCAD25173,NHS,1,iccad2
NHSCAD2436.png,NHSCAD2436,NHS,1,iccad2
NHSCAD21606.png,NHSCAD21606,NHS,1,iccad2
NHSCAD23685.png,NHSCAD23685,NHS,3,iccad2
NHSCAD22565.png,NHSCAD22565,NHS,2,iccad2
NHSCAD24088.png,NHSCAD24088,NHS,4,iccad2
NHSCAD22599.png,NHSCAD22599,NHS,3,iccad2
HSCAD218.png,HSCAD218,HS,4,iccad2
NHSCAD22975.png,NHSCAD22975,NHS,4,iccad2
NHSCAD22266.png,NHSCAD22266,NHS,3,iccad2
NHSCAD25353.png,NHSCAD25353,NHS,1,iccad2
NHSCAD24678.png,NHSCAD24678,NHS,2,iccad2
NHSCAD2283.png,NHSCAD2283,NHS,0,iccad2
NHSCAD23679.png,NHSCAD23679,NHS,0,iccad2
NHSCAD22473.png,NHSCAD22473,NHS,3,iccad2
NHSCAD24973.png,NHSCAD24973,NHS,4,iccad2
NHSCAD24290.png,NHSCAD24290,NHS,1,iccad2
NHSCAD23633.png,NHSCAD23633,NHS,2,iccad2
NHSCAD2707.png,NHSCAD2707,NHS,4,iccad2
NHSCAD22110.png,NHSCAD22110,NHS,2,iccad2
NHSCAD21976.png,NHSCAD21976,NHS,4,iccad2
NHSCAD21475.png,NHSCAD21475,NHS,4,iccad2
NHSCAD24216.png,NHSCAD24216,NHS,3,iccad2
NHSCAD2657.png,NHSCAD2657,NHS,1,iccad2
NHSCAD2601.png,NHSCAD2601,NHS,4,iccad2
NHSCAD24416.png,NHSCAD24416,NHS,3,iccad2
NHSCAD23988.png,NHSCAD23988,NHS,2,iccad2
NHSCAD22301.png,NHSCAD22301,NHS,2,iccad2
NHSCAD24964.png,NHSCAD24964,NHS,4,iccad2
NHSCAD2462.png,NHSCAD2462,NHS,0,iccad2
NHSCAD2499.png,NHSCAD2499,NHS,2,iccad2
NHSCAD24585.png,NHSCAD24585,NHS,4,iccad2
NHSCAD24752.png,NHSCAD24752,NHS,2,iccad2
NHSCAD23308.png,NHSCAD23308,NHS,1,iccad2
NHSCAD25021.png,NHSCAD25021,NHS,2,iccad2
NHSCAD22587.png,NHSCAD22587,NHS,4,iccad2
NHSCAD21505.png,NHSCAD21505,NHS,4,iccad2
NHSCAD21945.png,NHSCAD21945,NHS,0,iccad2
NHSCAD2789.png,NHSCAD2789,NHS,2,iccad2
NHSCAD24639.png,NHSCAD24639,NHS,1,iccad2
NHSCAD23405.png,NHSCAD23405,NHS,0,iccad2
NHSCAD22883.png,NHSCAD22883,NHS,3,iccad2
NHSCAD22497.png,NHSCAD22497,NHS,0,iccad2
NHSCAD21204.png,NHSCAD21204,NHS,3,iccad2
NHSCAD21008.png,NHSCAD21008,NHS,2,iccad2
NHSCAD21130.png,NHSCAD21130,NHS,4,iccad2
NHSCAD22861.png,NHSCAD22861,NHS,4,iccad2
NHSCAD2846.png,NHSCAD2846,NHS,0,iccad2
NHSCAD2613.png,NHSCAD2613,NHS,4,iccad2
NHSCAD21207.png,NHSCAD21207,NHS,0,iccad2
NHSCAD22219.png,NHSCAD22219,NHS,3,iccad2
NHSCAD22604.png,NHSCAD22604,NHS,1,iccad2
NHSCAD22969.png,NHSCAD22969,NHS,0,iccad2
NHSCAD2686.png,NHSCAD2686,NHS,4,iccad2
NHSCAD22265.png,NHSCAD22265,NHS,2,iccad2
NHSCAD23587.png,NHSCAD23587,NHS,1,iccad2
NHSCAD22546.png,NHSCAD22546,NHS,1,iccad2
NHSCAD21803.png,NHSCAD21803,NHS,4,iccad2
NHSCAD21688.png,NHSCAD21688,NHS,2,iccad2
NHSCAD22559.png,NHSCAD22559,NHS,0,iccad2
NHSCAD21553.png,NHSCAD21553,NHS,0,iccad2
NHSCAD23316.png,NHSCAD23316,NHS,0,iccad2
NHSCAD2851.png,NHSCAD2851,NHS,0,iccad2
NHSCAD2788.png,NHSCAD2788,NHS,3,iccad2
NHSCAD21612.png,NHSCAD21612,NHS,2,iccad2
NHSCAD2728.png,NHSCAD2728,NHS,0,iccad2
NHSCAD22479.png,NHSCAD22479,NHS,0,iccad2
NHSCAD24130.png,NHSCAD24130,NHS,2,iccad2
NHSCAD22073.png,NHSCAD22073,NHS,3,iccad2
NHSCAD22498.png,NHSCAD22498,NHS,1,iccad2
NHSCAD2476.png,NHSCAD2476,NHS,4,iccad2
NHSCAD24346.png,NHSCAD24346,NHS,1,iccad2
NHSCAD22330.png,NHSCAD22330,NHS,3,iccad2
NHSCAD24625.png,NHSCAD24625,NHS,1,iccad2
NHSCAD24978.png,NHSCAD24978,NHS,4,iccad2
NHSCAD2640.png,NHSCAD2640,NHS,3,iccad2
NHSCAD22056.png,NHSCAD22056,NHS,4,iccad2
NHSCAD23589.png,NHSCAD23589,NHS,2,iccad2
NHSCAD24998.png,NHSCAD24998,NHS,1,iccad2
NHSCAD22095.png,NHSCAD22095,NHS,0,iccad2
NHSCAD21264.png,NHSCAD21264,NHS,3,iccad2
NHSCAD2496.png,NHSCAD2496,NHS,4,iccad2
NHSCAD22325.png,NHSCAD22325,NHS,2,iccad2
NHSCAD23538.png,NHSCAD23538,NHS,1,iccad2
NHSCAD2349.png,NHSCAD2349,NHS,3,iccad2
NHSCAD23264.png,NHSCAD23264,NHS,4,iccad2
NHSCAD22661.png,NHSCAD22661,NHS,0,iccad2
NHSCAD21744.png,NHSCAD21744,NHS,4,iccad2
NHSCAD22281.png,NHSCAD22281,NHS,0,iccad2
HSCAD214.png,HSCAD214,HS,3,iccad2
NHSCAD24852.png,NHSCAD24852,NHS,3,iccad2
NHSCAD22232.png,NHSCAD22232,NHS,1,iccad2
NHSCAD21031.png,NHSCAD21031,NHS,0,iccad2
NHSCAD21063.png,NHSCAD21063,NHS,2,iccad2
NHSCAD21642.png,NHSCAD21642,NHS,1,iccad2
NHSCAD24599.png,NHSCAD24599,NHS,4,iccad2
NHSCAD25239.png,NHSCAD25239,NHS,1,iccad2
HSCAD273.png,HSCAD273,HS,0,iccad2
NHSCAD2840.png,NHSCAD2840,NHS,4,iccad2
NHSCAD22175.png,NHSCAD22175,NHS,2,iccad2
NHSCAD22132.png,NHSCAD22132,NHS,1,iccad2
NHSCAD25271.png,NHSCAD25271,NHS,3,iccad2
NHSCAD21390.png,NHSCAD21390,NHS,2,iccad2
NHSCAD25306.png,NHSCAD25306,NHS,4,iccad2
NHSCAD24607.png,NHSCAD24607,NHS,1,iccad2
NHSCAD2237.png,NHSCAD2237,NHS,0,iccad2
NHSCAD23351.png,NHSCAD23351,NHS,3,iccad2
NHSCAD23883.png,NHSCAD23883,NHS,4,iccad2
NHSCAD25334.png,NHSCAD25334,NHS,1,iccad2
NHSCAD22511.png,NHSCAD22511,NHS,1,iccad2
NHSCAD24772.png,NHSCAD24772,NHS,0,iccad2
NHSCAD21848.png,NHSCAD21848,NHS,2,iccad2
NHSCAD21218.png,NHSCAD21218,NHS,1,iccad2
NHSCAD22211.png,NHSCAD22211,NHS,1,iccad2
NHSCAD22305.png,NHSCAD22305,NHS,0,iccad2
NHSCAD2698.png,NHSCAD2698,NHS,1,iccad2
NHSCAD21334.png,NHSCAD21334,NHS,1,iccad2
NHSCAD2364.png,NHSCAD2364,NHS,3,iccad2
NHSCAD2939.png,NHSCAD2939,NHS,2,iccad2
NHSCAD21283.png,NHSCAD21283,NHS,0,iccad2
NHSCAD24354.png,NHSCAD24354,NHS,0,iccad2
NHSCAD23714.png,NHSCAD23714,NHS,2,iccad2
NHSCAD21137.png,NHSCAD21137,NHS,3,iccad2
NHSCAD2202.png,NHSCAD2202,NHS,2,iccad2
NHSCAD23532.png,NHSCAD23532,NHS,0,iccad2
NHSCAD25241.png,NHSCAD25241,NHS,4,iccad2
HSCAD242.png,HSCAD242,HS,1,iccad2
NHSCAD25350.png,NHSCAD25350,NHS,2,iccad2
NHSCAD21948.png,NHSCAD21948,NHS,3,iccad2
NHSCAD22372.png,NHSCAD22372,NHS,3,iccad2
NHSCAD2500.png,NHSCAD2500,NHS,0,iccad2
NHSCAD21453.png,NHSCAD21453,NHS,2,iccad2
NHSCAD24172.png,NHSCAD24172,NHS,0,iccad2
NHSCAD23432.png,NHSCAD23432,NHS,0,iccad2
NHSCAD22034.png,NHSCAD22034,NHS,1,iccad2
NHSCAD2488.png,NHSCAD2488,NHS,3,iccad2
NHSCAD22524.png,NHSCAD22524,NHS,3,iccad2
NHSCAD24037.png,NHSCAD24037,NHS,1,iccad2
NHSCAD25164.png,NHSCAD25164,NHS,1,iccad2
NHSCAD21151.png,NHSCAD21151,NHS,0,iccad2
NHSCAD22918.png,NHSCAD22918,NHS,3,iccad2
NHSCAD21751.png,NHSCAD21751,NHS,2,iccad2
HSCAD2152.png,HSCAD2152,HS,0,iccad2
NHSCAD24554.png,NHSCAD24554,NHS,0,iccad2
NHSCAD24065.png,NHSCAD24065,NHS,1,iccad2
NHSCAD23592.png,NHSCAD23592,NHS,4,iccad2
NHSCAD2900.png,NHSCAD2900,NHS,4,iccad2
NHSCAD21259.png,NHSCAD21259,NHS,3,iccad2
NHSCAD2714.png,NHSCAD2714,NHS,1,iccad2
NHSCAD23098.png,NHSCAD23098,NHS,1,iccad2
NHSCAD23401.png,NHSCAD23401,NHS,2,iccad2
NHSCAD23677.png,NHSCAD23677,NHS,1,iccad2
NHSCAD23097.png,NHSCAD23097,NHS,0,iccad2
NHSCAD25227.png,NHSCAD25227,NHS,4,iccad2
NHSCAD23384.png,NHSCAD23384,NHS,4,iccad2
NHSCAD21367.png,NHSCAD21367,NHS,4,iccad2
NHSCAD22777.png,NHSCAD22777,NHS,0,iccad2
NHSCAD21057.png,NHSCAD21057,NHS,1,iccad2
NHSCAD24453.png,NHSCAD24453,NHS,4,iccad2
NHSCAD25411.png,NHSCAD25411,NHS,2,iccad2
NHSCAD2322.png,NHSCAD2322,NHS,1,iccad2
NHSCAD23125.png,NHSCAD23125,NHS,0,iccad2
HSCAD2138.png,HSCAD2138,HS,4,iccad2
NHSCAD2721.png,NHSCAD2721,NHS,2,iccad2
HSCAD234.png,HSCAD234,HS,2,iccad2
NHSCAD25113.png,NHSCAD25113,NHS,0,iccad2
NHSCAD2339.png,NHSCAD2339,NHS,1,iccad2
NHSCAD24455.png,NHSCAD24455,NHS,1,iccad2
NHSCAD22029.png,NHSCAD22029,NHS,0,iccad2
NHSCAD23397.png,NHSCAD23397,NHS,1,iccad2
NHSCAD24254.png,NHSCAD24254,NHS,2,iccad2
NHSCAD21006.png,NHSCAD21006,NHS,0,iccad2
NHSCAD2498.png,NHSCAD2498,NHS,1,iccad2
NHSCAD24579.png,NHSCAD24579,NHS,3,iccad2
NHSCAD21776.png,NHSCAD21776,NHS,4,iccad2
NHSCAD21120.png,NHSCAD21120,NHS,4,iccad2
NHSCAD21160.png,NHSCAD21160,NHS,4,iccad2
NHSCAD23151.png,NHSCAD23151,NHS,3,iccad2
NHSCAD22424.png,NHSCAD22424,NHS,1,iccad2
NHSCAD24100.png,NHSCAD24100,NHS,3,iccad2
NHSCAD21810.png,NHSCAD21810,NHS,1,iccad2
NHSCAD24028.png,NHSCAD24028,NHS,1,iccad2
NHSCAD22457.png,NHSCAD22457,NHS,3,iccad2
NHSCAD23267.png,NHSCAD23267,NHS,2,iccad2
NHSCAD22977.png,NHSCAD22977,NHS,0,iccad2
NHSCAD2716.png,NHSCAD2716,NHS,2,iccad2
NHSCAD24674.png,NHSCAD24674,NHS,0,iccad2
NHSCAD22908.png,NHSCAD22908,NHS,2,iccad2
NHSCAD21337.png,NHSCAD21337,NHS,4,iccad2
NHSCAD24570.png,NHSCAD24570,NHS,2,iccad2
NHSCAD25108.png,NHSCAD25108,NHS,4,iccad2
NHSCAD24459.png,NHSCAD24459,NHS,0,iccad2
NHSCAD24470.png,NHSCAD24470,NHS,3,iccad2
NHSCAD24529.png,NHSCAD24529,NHS,2,iccad2
NHSCAD21488.png,NHSCAD21488,NHS,2,iccad2
NHSCAD23394.png,NHSCAD23394,NHS,4,iccad2
NHSCAD2968.png,NHSCAD2968,NHS,4,iccad2
NHSCAD22745.png,NHSCAD22745,NHS,1,iccad2
NHSCAD2842.png,NHSCAD2842,NHS,1,iccad2
NHSCAD25315.png,NHSCAD25315,NHS,4,iccad2
NHSCAD25456.png,NHSCAD25456,NHS,1,iccad2
NHSCAD21177.png,NHSCAD21177,NHS,1,iccad2
NHSCAD23559.png,NHSCAD23559,NHS,0,iccad2
NHSCAD23054.png,NHSCAD23054,NHS,4,iccad2
NHSCAD24310.png,NHSCAD24310,NHS,3,iccad2
NHSCAD24941.png,NHSCAD24941,NHS,4,iccad2
NHSCAD22471.png,NHSCAD22471,NHS,4,iccad2
NHSCAD2483.png,NHSCAD2483,NHS,3,iccad2
NHSCAD25346.png,NHSCAD25346,NHS,2,iccad2
NHSCAD23323.png,NHSCAD23323,NHS,2,iccad2
NHSCAD24845.png,NHSCAD24845,NHS,0,iccad2
NHSCAD22590.png,NHSCAD22590,NHS,1,iccad2
NHSCAD24806.png,NHSCAD24806,NHS,2,iccad2
NHSCAD21867.png,NHSCAD21867,NHS,4,iccad2
NHSCAD2215.png,NHSCAD2215,NHS,3,iccad2
NHSCAD22475.png,NHSCAD22475,NHS,1,iccad2
NHSCAD24782.png,NHSCAD24782,NHS,1,iccad2
NHSCAD24669.png,NHSCAD24669,NHS,4,iccad2
NHSCAD23824.png,NHSCAD23824,NHS,0,iccad2
NHSCAD23428.png,NHSCAD23428,NHS,0,iccad2
NHSCAD23740.png,NHSCAD23740,NHS,1,iccad2
NHSCAD24436.png,NHSCAD24436,NHS,0,iccad2
NHSCAD24538.png,NHSCAD24538,NHS,2,iccad2
NHSCAD21620.png,NHSCAD21620,NHS,3,iccad2
NHSCAD22045.png,NHSCAD22045,NHS,2,iccad2
NHSCAD21814.png,NHSCAD21814,NHS,3,iccad2
NHSCAD24034.png,NHSCAD24034,NHS,4,iccad2
NHSCAD24885.png,NHSCAD24885,NHS,4,iccad2
NHSCAD24818.png,NHSCAD24818,NHS,0,iccad2
NHSCAD21384.png,NHSCAD21384,NHS,1,iccad2
NHSCAD24166.png,NHSCAD24166,NHS,4,iccad2
NHSCAD22255.png,NHSCAD22255,NHS,1,iccad2
NHSCAD22428.png,NHSCAD22428,NHS,0,iccad2
NHSCAD23337.png,NHSCAD23337,NHS,2,iccad2
NHSCAD2810.png,NHSCAD2810,NHS,4,iccad2
NHSCAD23277.png,NHSCAD23277,NHS,2,iccad2
NHSCAD24507.png,NHSCAD24507,NHS,3,iccad2
NHSCAD23634.png,NHSCAD23634,NHS,4,iccad2
NHSCAD24330.png,NHSCAD24330,NHS,4,iccad2
NHSCAD21011.png,NHSCAD21011,NHS,0,iccad2
NHSCAD22072.png,NHSCAD22072,NHS,2,iccad2
NHSCAD2385.png,NHSCAD2385,NHS,0,iccad2
NHSCAD23313.png,NHSCAD23313,NHS,2,iccad2
NHSCAD21015.png,NHSCAD21015,NHS,4,iccad2
NHSCAD2422.png,NHSCAD2422,NHS,1,iccad2
NHSCAD24189.png,NHSCAD24189,NHS,3,iccad2
NHSCAD24594.png,NHSCAD24594,NHS,4,iccad2
NHSCAD21479.png,NHSCAD21479,NHS,3,iccad2
NHSCAD22434.png,NHSCAD22434,NHS,3,iccad2
NHSCAD21287.png,NHSCAD21287,NHS,4,iccad2
NHSCAD2512.png,NHSCAD2512,NHS,2,iccad2
NHSCAD24824.png,NHSCAD24824,NHS,2,iccad2
NHSCAD22383.png,NHSCAD22383,NHS,4,iccad2
NHSCAD2388.png,NHSCAD2388,NHS,1,iccad2
NHSCAD21285.png,NHSCAD21285,NHS,2,iccad2
NHSCAD21573.png,NHSCAD21573,NHS,4,iccad2
NHSCAD24874.png,NHSCAD24874,NHS,3,iccad2
NHSCAD23983.png,NHSCAD23983,NHS,2,iccad2
NHSCAD21791.png,NHSCAD21791,NHS,1,iccad2
NHSCAD21829.png,NHSCAD21829,NHS,1,iccad2
NHSCAD22547.png,NHSCAD22547,NHS,2,iccad2
NHSCAD22755.png,NHSCAD22755,NHS,2,iccad2
NHSCAD23471.png,NHSCAD23471,NHS,4,iccad2
NHSCAD23971.png,NHSCAD23971,NHS,4,iccad2
NHSCAD2773.png,NHSCAD2773,NHS,3,iccad2
NHSCAD25195.png,NHSCAD25195,NHS,4,iccad2
NHSCAD22616.png,NHSCAD22616,NHS,2,iccad2
NHSCAD2466.png,NHSCAD2466,NHS,4,iccad2
NHSCAD21109.png,NHSCAD21109,NHS,3,iccad2
NHSCAD2418.png,NHSCAD2418,NHS,3,iccad2
NHSCAD22890.png,NHSCAD22890,NHS,0,iccad2
NHSCAD22583.png,NHSCAD22583,NHS,2,iccad2
NHSCAD2710.png,NHSCAD2710,NHS,3,iccad2
NHSCAD22658.png,NHSCAD22658,NHS,2,iccad2
NHSCAD2895.png,NHSCAD2895,NHS,4,iccad2
NHSCAD22168.png,NHSCAD22168,NHS,3,iccad2
NHSCAD21377.png,NHSCAD21377,NHS,4,iccad2
NHSCAD21614.png,NHSCAD21614,NHS,0,iccad2
NHSCAD21088.png,NHSCAD21088,NHS,1,iccad2
NHSCAD25435.png,NHSCAD25435,NHS,4,iccad2
NHSCAD21087.png,NHSCAD21087,NHS,0,iccad2
NHSCAD21706.png,NHSCAD21706,NHS,1,iccad2
HSCAD264.png,HSCAD264,HS,0,iccad2
NHSCAD2304.png,NHSCAD2304,NHS,3,iccad2
NHSCAD23511.png,NHSCAD23511,NHS,2,iccad2
NHSCAD24917.png,NHSCAD24917,NHS,3,iccad2
NHSCAD21828.png,NHSCAD21828,NHS,3,iccad2
NHSCAD23942.png,NHSCAD23942,NHS,2,iccad2
NHSCAD23037.png,NHSCAD23037,NHS,0,iccad2
NHSCAD24951.png,NHSCAD24951,NHS,0,iccad2
NHSCAD21962.png,NHSCAD21962,NHS,4,iccad2
NHSCAD21398.png,NHSCAD21398,NHS,0,iccad2
NHSCAD25300.png,NHSCAD25300,NHS,2,iccad2
NHSCAD21951.png,NHSCAD21951,NHS,2,iccad2
NHSCAD22249.png,NHSCAD22249,NHS,4,iccad2
NHSCAD2571.png,NHSCAD2571,NHS,4,iccad2
NHSCAD22199.png,NHSCAD22199,NHS,2,iccad2
NHSCAD21260.png,NHSCAD21260,NHS,4,iccad2
NHSCAD21721.png,NHSCAD21721,NHS,1,iccad2
HSCAD293.png,HSCAD293,HS,1,iccad2
NHSCAD23746.png,NHSCAD23746,NHS,0,iccad2
NHSCAD25135.png,NHSCAD25135,NHS,4,iccad2
NHSCAD24676.png,NHSCAD24676,NHS,3,iccad2
NHSCAD21066.png,NHSCAD21066,NHS,0,iccad2
NHSCAD22818.png,NHSCAD22818,NHS,1,iccad2
NHSCAD22283.png,NHSCAD22283,NHS,2,iccad2
NHSCAD21695.png,NHSCAD21695,NHS,4,iccad2
NHSCAD21232.png,NHSCAD21232,NHS,1,iccad2
NHSCAD25152.png,NHSCAD25152,NHS,2,iccad2
NHSCAD22540.png,NHSCAD22540,NHS,0,iccad2
NHSCAD22948.png,NHSCAD22948,NHS,0,iccad2
NHSCAD23391.png,NHSCAD23391,NHS,0,iccad2
NHSCAD21708.png,NHSCAD21708,NHS,2,iccad2
NHSCAD23361.png,NHSCAD23361,NHS,4,iccad2
NHSCAD24510.png,NHSCAD24510,NHS,2,iccad2
NHSCAD25038.png,NHSCAD25038,NHS,3,iccad2
NHSCAD22413.png,NHSCAD22413,NHS,2,iccad2
NHSCAD24042.png,NHSCAD24042,NHS,3,iccad2
HSCAD2108.png,HSCAD2108,HS,1,iccad2
NHSCAD21449.png,NHSCAD21449,NHS,3,iccad2
NHSCAD2970.png,NHSCAD2970,NHS,3,iccad2
NHSCAD2203.png,NHSCAD2203,NHS,1,iccad2
NHSCAD23166.png,NHSCAD23166,NHS,3,iccad2
NHSCAD24352.png,NHSCAD24352,NHS,3,iccad2
NHSCAD21080.png,NHSCAD21080,NHS,4,iccad2
NHSCAD2278.png,NHSCAD2278,NHS,3,iccad2
NHSCAD2911.png,NHSCAD2911,NHS,4,iccad2
NHSCAD23105.png,NHSCAD23105,NHS,4,iccad2
NHSCAD24175.png,NHSCAD24175,NHS,2,iccad2
